"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_gene_id","external_gene_name","chromosome_name","description"
"ENSOARG00000000612",14.8313599211546,-1.29315019165591,0.399695033578964,-3.23534215593509,0.00121497041000033,0.0395295526206674,"ENSOARG00000000612","PERP","8","PERP, TP53 apoptosis effector [Source:HGNC Symbol;Acc:HGNC:17637]"
"ENSOARG00000000684",1639.59982657778,-1.39844427003118,0.300161884447602,-4.65896685251953,3.17800366823504e-06,0.000902381642374679,"ENSOARG00000000684","MMRN2","25","multimerin 2 [Source:HGNC Symbol;Acc:HGNC:19888]"
"ENSOARG00000000714",101.640444844545,-1.31250214134915,0.380277240641012,-3.45143490348446,0.000557614250894717,0.0244901282295553,"ENSOARG00000000714","SNCG","25","synuclein, gamma (breast cancer-specific protein 1) [Source:HGNC Symbol;Acc:HGNC:11141]"
"ENSOARG00000000729",2361.52981481024,-1.49667568987441,0.367317926206592,-4.07460562932784,4.60923889910315e-05,0.0051012784469753,"ENSOARG00000000729","ITIH4","19","inter-alpha-trypsin inhibitor heavy chain family, member 4 [Source:HGNC Symbol;Acc:HGNC:6169]"
"ENSOARG00000000778",194.731470334342,-1.63771132895586,0.319663439472571,-5.12323627518369,3.00335612646248e-07,0.000275125975603193,"ENSOARG00000000778","MET","4","MET proto-oncogene, receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:7029]"
"ENSOARG00000000838",1487.45828339769,-0.80581818717275,0.256046124805448,-3.14716025397782,0.00164864576475933,0.0475715891404702,"ENSOARG00000000838","ARF6","7","ADP-ribosylation factor 6 [Source:HGNC Symbol;Acc:HGNC:659]"
"ENSOARG00000000848",257.678090920302,-1.10035952538011,0.249875348271444,-4.40363378377273,1.06452585621598e-05,0.00183674160232203,"ENSOARG00000000848","ARHGEF15","11","Rho guanine nucleotide exchange factor (GEF) 15 [Source:HGNC Symbol;Acc:HGNC:15590]"
"ENSOARG00000000858",583.668567593896,-1.11816376279607,0.269199388603823,-4.15366382737834,3.27193763152722e-05,0.00406802892731572,"ENSOARG00000000858","NPR1","1","natriuretic peptide receptor 1 [Source:HGNC Symbol;Acc:HGNC:7943]"
"ENSOARG00000000899",983.061591881874,-1.14288700656364,0.300626748979567,-3.80168102287307,0.000143717677705514,0.0101678753653663,"ENSOARG00000000899","MECOM","1","MDS1 and EVI1 complex locus [Source:HGNC Symbol;Acc:HGNC:3498]"
"ENSOARG00000000950",2778.38021355298,-1.39724685249626,0.395783920755693,-3.53032748229997,0.000415045591551826,0.0207265844155958,"ENSOARG00000000950","A2M","3","alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]"
"ENSOARG00000001010",1427.08852281829,-0.630492019092435,0.19802513147821,-3.18389900507054,0.00145305700013953,0.0440317935759127,"ENSOARG00000001010","EXOC6","22","exocyst complex component 6 [Source:HGNC Symbol;Acc:HGNC:23196]"
"ENSOARG00000001035",5.63575055409999,1.50371536772967,0.405304059119908,3.71009205038531,0.000207183902219671,0.0132699719796683,"ENSOARG00000001035","GNGT1","4","guanine nucleotide binding protein (G protein), gamma transducing activity polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:4411]"
"ENSOARG00000001060",6577.37749354951,-1.002508404011,0.250167859747581,-4.00734292975337,6.14056722833604e-05,0.00593319150079624,"ENSOARG00000001060","KDR","6","kinase insert domain receptor [Source:HGNC Symbol;Acc:HGNC:6307]"
"ENSOARG00000001160",1203.74161151245,-1.24043029100289,0.274415784449522,-4.52025853210736,6.1764157647123e-06,0.00135632485929247,"ENSOARG00000001160","ARAP3","5","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3 [Source:HGNC Symbol;Acc:HGNC:24097]"
"ENSOARG00000001254",1059.88224673004,-1.17715725598022,0.371739522723664,-3.16661851652312,0.00154222487814903,0.0456067902195302,"ENSOARG00000001254","TNXB","20","tenascin XB [Source:HGNC Symbol;Acc:HGNC:11976]"
"ENSOARG00000001300",108.997934832714,-0.91466973032893,0.267299889813605,-3.42188592358475,0.000621883996519658,0.0264206947164595,"ENSOARG00000001300","XYLB","19","xylulokinase homolog (H. influenzae) [Source:HGNC Symbol;Acc:HGNC:12839]"
"ENSOARG00000001308",473.287142355553,-0.960000909192209,0.255333207197623,-3.75979654087526,0.000170051599797513,0.0115934923973512,"ENSOARG00000001308","PCDH1","5","protocadherin 1 [Source:HGNC Symbol;Acc:HGNC:8655]"
"ENSOARG00000001374",33.7880004769079,-0.96985023996994,0.296754948126006,-3.26818557228616,0.00108239370729569,0.0372728452587183,"ENSOARG00000001374","HCRTR1","2","hypocretin (orexin) receptor 1 [Source:HGNC Symbol;Acc:HGNC:4848]"
"ENSOARG00000001395",1714.35839896106,-1.20297231559295,0.274196426422949,-4.38726474770814,1.14785038874822e-05,0.00189196875304993,"ENSOARG00000001395","TINAGL1","2","tubulointerstitial nephritis antigen-like 1 [Source:HGNC Symbol;Acc:HGNC:19168]"
"ENSOARG00000001456",2801.49095871266,-1.1849310689798,0.375022353635274,-3.15962783949726,0.00157970780523016,0.0461334702567131,"ENSOARG00000001456","GFPT2","5","glutamine-fructose-6-phosphate transaminase 2 [Source:HGNC Symbol;Acc:HGNC:4242]"
"ENSOARG00000001511",8351.29705990664,-0.85085088448503,0.23821786669451,-3.57173412847391,0.00035462532368654,0.0185645807994294,"ENSOARG00000001511","STAT3","11","signal transducer and activator of transcription 3 (acute-phase response factor) [Source:HGNC Symbol;Acc:HGNC:11364]"
"ENSOARG00000001525",30.9301153777965,-0.936368904347679,0.287804986100124,-3.25348395465924,0.00113999163153219,0.0380199575889109,"ENSOARG00000001525","RPS6KL1","7","ribosomal protein S6 kinase-like 1 [Source:HGNC Symbol;Acc:HGNC:20222]"
"ENSOARG00000001543",6.56549204228491,-1.4862175749885,0.403002349818482,-3.68786329821133,0.000226145081462634,0.0139843983359785,"ENSOARG00000001543","","10","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5NTW6]"
"ENSOARG00000001544",1773.75838425928,-0.422560527837492,0.112968888991338,-3.74050352809871,0.000183651968159539,0.0122741941881804,"ENSOARG00000001544","RIPK1","20","receptor (TNFRSF)-interacting serine-threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:10019]"
"ENSOARG00000001554",423.202419845442,-2.26249001578286,0.37659972398844,-6.00767836954736,1.88198710646207e-09,1.10381763917248e-05,"ENSOARG00000001554","FBLN2","19","fibulin 2 [Source:HGNC Symbol;Acc:HGNC:3601]"
"ENSOARG00000001587",80.885608125719,-2.12053235703439,0.386800945252412,-5.48223157947716,4.199939511692e-08,0.000118361295338667,"ENSOARG00000001587","","19","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5NU17]"
"ENSOARG00000001673",100.877652123172,0.691130261615266,0.215048738938414,3.21383080424941,0.00130976827733278,0.0411651892219701,"ENSOARG00000001673","","15","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5NUB3]"
"ENSOARG00000001783",2561.61933024332,-1.54033813779102,0.401918010103976,-3.83246856092002,0.000126863816139094,0.00931097595586343,"ENSOARG00000001783","FOS","7","FBJ murine osteosarcoma viral oncogene homolog [Source:HGNC Symbol;Acc:HGNC:3796]"
"ENSOARG00000001827",45.7699540800341,-1.20717912989602,0.313642153791881,-3.84890587984247,0.000118646580509802,0.00887696915858517,"ENSOARG00000001827","SLC25A29","18","solute carrier family 25 (mitochondrial carnitine/acylcarnitine carrier), member 29 [Source:HGNC Symbol;Acc:HGNC:20116]"
"ENSOARG00000001849",5246.77749994451,-1.20922609227706,0.272097715784676,-4.44408762782112,8.82656269488654e-06,0.00165402438515282,"ENSOARG00000001849","CDH5","14","cadherin 5, type 2 (vascular endothelium) [Source:HGNC Symbol;Acc:HGNC:1764]"
"ENSOARG00000001968",470.632168456404,-1.69675990452969,0.36321196302765,-4.67154190183026,2.98947097132323e-06,0.000887900658447976,"ENSOARG00000001968","MFAP5","3","microfibrillar associated protein 5 [Source:HGNC Symbol;Acc:HGNC:29673]"
"ENSOARG00000001985",100.460971620817,-1.85756292160816,0.328077275488909,-5.66196765332183,1.49647037504683e-08,5.06076351433337e-05,"ENSOARG00000001985","OLFM1","3","olfactomedin 1 [Source:HGNC Symbol;Acc:HGNC:17187]"
"ENSOARG00000002035",2830.70500526859,-0.567857985896667,0.159807176605397,-3.55339477211871,0.000380293306383132,0.0196647691670715,"ENSOARG00000002035","WARS","18","tryptophanyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:12729]"
"ENSOARG00000002079",431.681286685248,-0.962741442702696,0.285762768738059,-3.36902335792099,0.000754350358955937,0.02987192088896,"ENSOARG00000002079","SOX13","12","SRY (sex determining region Y)-box 13 [Source:HGNC Symbol;Acc:HGNC:11192]"
"ENSOARG00000002145",2955.25172980551,-0.356043353652016,0.110659250537135,-3.21747483309164,0.00129324372221623,0.0410271258892199,"ENSOARG00000002145","DYNC1LI2","14","dynein, cytoplasmic 1, light intermediate chain 2 [Source:HGNC Symbol;Acc:HGNC:2966]"
"ENSOARG00000002211",236.102288508569,-0.957704524746443,0.285157869028698,-3.358506388088,0.000783649099484674,0.0306021307694835,"ENSOARG00000002211","SERPINB9","20","serpin peptidase inhibitor, clade B (ovalbumin), member 9 [Source:HGNC Symbol;Acc:HGNC:8955]"
"ENSOARG00000002307",43.6688990962195,-1.65123025323702,0.405103048253355,-4.07607461942456,4.58023262639963e-05,0.0051012784469753,"ENSOARG00000002307","DLK1","18","delta-like 1 homolog (Drosophila) [Source:HGNC Symbol;Acc:HGNC:2907]"
"ENSOARG00000002402",437.774634940825,0.567815855669458,0.176154768783322,3.22339190469431,0.00126682101611105,0.0406464450880869,"ENSOARG00000002402","","8",""
"ENSOARG00000002489",666.43623458639,-1.29801254022421,0.273130226736782,-4.75235771497058,2.01058252439444e-06,0.000661960386586686,"ENSOARG00000002489","PREX2","9","phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:22950]"
"ENSOARG00000002539",447.656679416044,-1.39330485221934,0.374439079697815,-3.72104549916047,0.000198399684732456,0.012926771353664,"ENSOARG00000002539","MYRIP","19","myosin VIIA and Rab interacting protein [Source:HGNC Symbol;Acc:HGNC:19156]"
"ENSOARG00000002559",37.9570548122323,1.85896629912549,0.401921241162622,4.62520043416499,3.74236328789453e-06,0.000988744075547008,"ENSOARG00000002559","","X","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5NX19]"
"ENSOARG00000002564",33.9777003340477,-1.19661967141528,0.330696686736901,-3.61848098093375,0.000296337272678654,0.016375055371645,"ENSOARG00000002564","CCM2L","13","cerebral cavernous malformation 2-like [Source:HGNC Symbol;Acc:HGNC:16153]"
"ENSOARG00000002674",181.603995046061,-1.16068450858385,0.28625748707699,-4.05468698979976,5.02014791799126e-05,0.00516277153915369,"ENSOARG00000002674","SHE","1","Src homology 2 domain containing E [Source:HGNC Symbol;Acc:HGNC:27004]"
"ENSOARG00000002688",70.9168468578988,-1.26038680263292,0.319362203904031,-3.94657472683171,7.92771866671907e-05,0.00709258174262184,"ENSOARG00000002688","ANK1","26","ankyrin 1, erythrocytic [Source:HGNC Symbol;Acc:HGNC:492]"
"ENSOARG00000002724",5.04520510249345,1.07431250863802,0.34248713141621,3.13679671465512,0.00170804510048371,0.048540058158116,"ENSOARG00000002724","","4","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5NXJ6]"
"ENSOARG00000002746",7.5802578685364,1.0434249287051,0.333309898140708,3.13049487736667,0.00174512042930057,0.0493448851823469,"ENSOARG00000002746","LDHAL6B","8","lactate dehydrogenase A-like 6B [Source:HGNC Symbol;Acc:HGNC:21481]"
"ENSOARG00000002778",50.4592687411428,-1.79193130349536,0.368037319087342,-4.86888478575757,1.12229814668605e-06,0.000512890253035523,"ENSOARG00000002778","","20","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5NXQ2]"
"ENSOARG00000002815",4984.31474169248,0.748849951430895,0.205724383623703,3.64006413941013,0.00027257013612776,0.0158185497050093,"ENSOARG00000002815","PACS1","21","phosphofurin acidic cluster sorting protein 1 [Source:HGNC Symbol;Acc:HGNC:30032]"
"ENSOARG00000002844",106.288890856703,1.73723616869555,0.354904173074168,4.89494432721844,9.83335622297262e-07,0.000489035942277188,"ENSOARG00000002844","GRIA4","15","glutamate receptor, ionotropic, AMPA 4 [Source:HGNC Symbol;Acc:HGNC:4574]"
"ENSOARG00000002887",172.193150446089,-1.09325113269662,0.266796278964313,-4.09770007640494,4.17275454102019e-05,0.00489979906486878,"ENSOARG00000002887","SLC45A4","9","solute carrier family 45, member 4 [Source:HGNC Symbol;Acc:HGNC:29196]"
"ENSOARG00000002898",232.243272481495,-1.1577587032533,0.239068974019599,-4.84278107605207,1.28034331618056e-06,0.000565595618390287,"ENSOARG00000002898","LRP11","8","low density lipoprotein receptor-related protein 11 [Source:HGNC Symbol;Acc:HGNC:16936]"
"ENSOARG00000002924",490.764962961697,-0.638225065814248,0.178475097393737,-3.57598945250188,0.000348905719120425,0.018321884486358,"ENSOARG00000002924","CCND3","20","cyclin D3 [Source:HGNC Symbol;Acc:HGNC:1585]"
"ENSOARG00000003030",18.3082471328118,1.38175263789196,0.384694305150211,3.59181984082771,0.000328376837715914,0.0174607671350264,"ENSOARG00000003030","","15","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5NYH1]"
"ENSOARG00000003121",72.1357201172018,-1.49757923515561,0.385274502927103,-3.88704475322875,0.000101472051625839,0.00809335340066658,"ENSOARG00000003121","WIF1","3","WNT inhibitory factor 1 [Source:HGNC Symbol;Acc:HGNC:18081]"
"ENSOARG00000003213",73.5615889099465,-0.993160623049361,0.266877535575377,-3.72140960050515,0.000198113788475579,0.012926771353664,"ENSOARG00000003213","C4orf32","6","chromosome 4 open reading frame 32 [Source:HGNC Symbol;Acc:HGNC:26813]"
"ENSOARG00000003221",206.278759617505,-1.25429233765895,0.272489668278153,-4.6030821850412,4.1628385998459e-06,0.0010665066346181,"ENSOARG00000003221","TBC1D30","3","TBC1 domain family, member 30 [Source:HGNC Symbol;Acc:HGNC:29164]"
"ENSOARG00000003319",1387.25896134069,-1.13818210168805,0.321481376388886,-3.54042935386474,0.000399476568327117,0.0202648365276297,"ENSOARG00000003319","F8","X","coagulation factor VIII, procoagulant component [Source:HGNC Symbol;Acc:HGNC:3546]"
"ENSOARG00000003365",188.539956264305,-1.11373379804764,0.351299191388356,-3.17032838489065,0.00152266748264372,0.0453288458873637,"ENSOARG00000003365","FGR","2","FGR proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:3697]"
"ENSOARG00000003401",69.8408905282079,0.825009417674569,0.234493544266612,3.51826068497886,0.000434385417251719,0.0207683462539958,"ENSOARG00000003401","KCNK1","25","potassium channel, two pore domain subfamily K, member 1 [Source:HGNC Symbol;Acc:HGNC:6272]"
"ENSOARG00000003449",27.2699006497131,1.37032752701627,0.386242588512994,3.54784160983369,0.000388401714946707,0.0199014684788905,"ENSOARG00000003449","GPR149","1","G protein-coupled receptor 149 [Source:HGNC Symbol;Acc:HGNC:23627]"
"ENSOARG00000003452",3088.75256272272,-1.04409801247555,0.29610234564138,-3.52613894433682,0.000421665683302676,0.0207265844155958,"ENSOARG00000003452","RAMP2","11","receptor (G protein-coupled) activity modifying protein 2 [Source:HGNC Symbol;Acc:HGNC:9844]"
"ENSOARG00000003492",15480.5188527611,-0.763210140054927,0.22952682131362,-3.32514577462864,0.000883723162708838,0.032697757020227,"ENSOARG00000003492","CALM2","7","calmodulin 2 (phosphorylase kinase, delta) [Source:HGNC Symbol;Acc:HGNC:1445]"
"ENSOARG00000003517",858.850925467801,-1.33681352613697,0.341353865233388,-3.91621030927239,8.99517864219276e-05,0.00756713809257898,"ENSOARG00000003517","STAB1","19","stabilin 1 [Source:HGNC Symbol;Acc:HGNC:18628]"
"ENSOARG00000003601",334.677715123196,-0.86159692380954,0.211753398059812,-4.06886940990752,4.72418146913953e-05,0.00515028790727636,"ENSOARG00000003601","NQO1","14","NAD(P)H dehydrogenase, quinone 1 [Source:HGNC Symbol;Acc:HGNC:2874]"
"ENSOARG00000003647",1029.60954421843,-0.987955852682491,0.296067128995618,-3.33693191822424,0.000847086955036936,0.0321152316652905,"ENSOARG00000003647","EFNA1","1","ephrin-A1 [Source:HGNC Symbol;Acc:HGNC:3221]"
"ENSOARG00000003701",11366.4865087563,-0.642029434872309,0.186576847252202,-3.44109917349208,0.000579356143036133,0.0250196221568492,"ENSOARG00000003701","MBNL1","1","muscleblind-like splicing regulator 1 [Source:HGNC Symbol;Acc:HGNC:6923]"
"ENSOARG00000003722",214.419282988197,-0.916769980440654,0.287924184885487,-3.18406729467783,0.00145221247379096,0.0440317935759127,"ENSOARG00000003722","KANK3","5","KN motif and ankyrin repeat domains 3 [Source:HGNC Symbol;Acc:HGNC:24796]"
"ENSOARG00000003729",158.05957921793,1.12835580860503,0.286104246830651,3.94386249454353,8.01796433975612e-05,0.0071355662642598,"ENSOARG00000003729","JAKMIP2","5","janus kinase and microtubule interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:29067]"
"ENSOARG00000003778",314.033201377254,-1.25293770101569,0.323748361995135,-3.87009742163428,0.000108791870107966,0.00841891374478187,"ENSOARG00000003778","EGFL7","3","EGF-like-domain, multiple 7 [Source:HGNC Symbol;Acc:HGNC:20594]"
"ENSOARG00000003820",549.849551085548,-1.37055397614446,0.305010810046272,-4.4934603332142,7.00750791849387e-06,0.00148947082018269,"ENSOARG00000003820","","3",""
"ENSOARG00000003828",490.31697466855,-0.907929185657647,0.274431070373583,-3.30840521964835,0.000938289386041994,0.0339733088406511,"ENSOARG00000003828","ARHGAP24","6","Rho GTPase activating protein 24 [Source:HGNC Symbol;Acc:HGNC:25361]"
"ENSOARG00000003856",801.021430185052,0.944759651787516,0.292448026545531,3.23052154923817,0.00123564589476006,0.0399494004483708,"ENSOARG00000003856","","24","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5P145]"
"ENSOARG00000003867",12811.6850135535,-1.72545040816655,0.404436647869626,-4.26630577929914,1.98736348837312e-05,0.00297383444468151,"ENSOARG00000003867","CYP11A1","18","cytochrome P450, family 11, subfamily A, polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:2590]"
"ENSOARG00000003895",230.300856568479,-1.51500083026476,0.33972682944783,-4.45946772213177,8.21634453367242e-06,0.00157875192863485,"ENSOARG00000003895","MYCT1","8","myc target 1 [Source:HGNC Symbol;Acc:HGNC:23172]"
"ENSOARG00000003963",1135.09239747058,-1.6047389199193,0.378956755475475,-4.23462280783421,2.28935647338368e-05,0.00325300240407097,"ENSOARG00000003963","DUSP1","16","dual specificity phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:3064]"
"ENSOARG00000004049",55.7357840713372,-1.72295456244999,0.392795664871102,-4.38638894605771,1.15247963548491e-05,0.00189196875304993,"ENSOARG00000004049","MFSD4","12","major facilitator superfamily domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25433]"
"ENSOARG00000004145",361.372339943722,0.895644631260254,0.282684631632042,3.16835275440822,0.00153305384000787,0.0455578337094781,"ENSOARG00000004145","TSPAN33","4","tetraspanin 33 [Source:HGNC Symbol;Acc:HGNC:28743]"
"ENSOARG00000004190",91.3119760396616,-0.948825757630304,0.191954784804648,-4.94296486850235,7.69433534058148e-07,0.000394253079617856,"ENSOARG00000004190","CHAC2","3","ChaC, cation transport regulator homolog 2 (E. coli) [Source:HGNC Symbol;Acc:HGNC:32363]"
"ENSOARG00000004211",331.841654994263,-0.674856144796524,0.131847382641678,-5.11846447972794,3.08033234887909e-07,0.000275125975603193,"ENSOARG00000004211","NUDT19","14","nudix (nucleoside diphosphate linked moiety X)-type motif 19 [Source:HGNC Symbol;Acc:HGNC:32036]"
"ENSOARG00000004239",1675.1409661504,-0.877261374478877,0.280021542561196,-3.13283530422364,0.00173126556829418,0.0490351247810489,"ENSOARG00000004239","CPEB4","16","cytoplasmic polyadenylation element binding protein 4 [Source:HGNC Symbol;Acc:HGNC:21747]"
"ENSOARG00000004247",7.2585072788296,-1.45834459112908,0.387980550675985,-3.75880849848833,0.000170724443014988,0.0115934923973512,"ENSOARG00000004247","","11","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5P295]"
"ENSOARG00000004299",23.9462284300819,-1.29895575515157,0.391016657044971,-3.3219959603976,0.000893759878019269,0.0328534473422344,"ENSOARG00000004299","GATA2","19","GATA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4171]"
"ENSOARG00000004394",774.163007430891,0.929154691364337,0.242813342067053,3.82662123693249,0.000129914178671204,0.00946861572048011,"ENSOARG00000004394","FAM169A","16","family with sequence similarity 169, member A [Source:HGNC Symbol;Acc:HGNC:29138]"
"ENSOARG00000004438",7665.47181553047,-1.16960583485385,0.359741443780215,-3.2512401756202,0.00114902746302036,0.0382458767169513,"ENSOARG00000004438","","8","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5P2V0]"
"ENSOARG00000004454",428.816924345295,-1.12580101497478,0.262477839950912,-4.28912785622333,1.79376095496672e-05,0.00275733672613929,"ENSOARG00000004454","CXorf36","X","chromosome X open reading frame 36 [Source:HGNC Symbol;Acc:HGNC:25866]"
"ENSOARG00000004493",56.3218628053896,-1.94007968049883,0.400920512891732,-4.8390631512106,1.3045259398676e-06,0.000565595618390287,"ENSOARG00000004493","FNDC1","8","fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21184]"
"ENSOARG00000004611",53.9286771953229,-1.29336770557784,0.381074921070055,-3.39399848708512,0.000688800731035395,0.0278602887196066,"ENSOARG00000004611","","18","mast cell protease 3 precursor  [Source:RefSeq peptide;Acc:NP_001009411]"
"ENSOARG00000004758",3297.27871947833,1.03557279267167,0.321242783483961,3.22364531100315,0.00126570063743785,0.0406464450880869,"ENSOARG00000004758","ENC1","16","ectodermal-neural cortex 1 (with BTB domain) [Source:HGNC Symbol;Acc:HGNC:3345]"
"ENSOARG00000004829",8.94075390860275,-1.29690965882464,0.385957566210341,-3.36023898056669,0.000778750782732574,0.0304812430213544,"ENSOARG00000004829","","12","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5P424]"
"ENSOARG00000004881",1910.15290148569,-1.09954040385551,0.284563027308718,-3.86396087451881,0.000111563098901173,0.00853583909194541,"ENSOARG00000004881","TM4SF1","1","transmembrane 4 L six family member 1 [Source:HGNC Symbol;Acc:HGNC:11853]"
"ENSOARG00000004915",289.329455565591,-1.15199376432755,0.321628749776647,-3.58174996833319,0.000341300360536632,0.0180910589226141,"ENSOARG00000004915","TM4SF18","1","transmembrane 4 L six family member 18 [Source:HGNC Symbol;Acc:HGNC:25181]"
"ENSOARG00000004942",55.7247808668571,-1.38634666365369,0.374905631435932,-3.69785499978707,0.00021742902363181,0.0137183110469787,"ENSOARG00000004942","KCNT1","3","potassium channel, sodium activated subfamily T, member 1 [Source:HGNC Symbol;Acc:HGNC:18865]"
"ENSOARG00000004944",19.6317553142486,-1.26220562626859,0.380597947660595,-3.31637528270169,0.000911932801399097,0.0332324821958132,"ENSOARG00000004944","","8","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5P4E3]"
"ENSOARG00000004969",9.59456363044907,-1.70514468591859,0.388328547519778,-4.39098463610056,1.12838514451702e-05,0.00189196875304993,"ENSOARG00000004969","SLPI","13","antileukoproteinase precursor  [Source:RefSeq peptide;Acc:NP_001030302]"
"ENSOARG00000005014",521.74370001948,-1.78221312024681,0.29945034332563,-5.95161488363628,2.65509547935242e-09,1.12237523650925e-05,"ENSOARG00000005014","ABLIM3","5","actin binding LIM protein family, member 3 [Source:HGNC Symbol;Acc:HGNC:29132]"
"ENSOARG00000005098",516.868314282675,-0.609833250447425,0.182282991441305,-3.34553018702127,0.000821254190184157,0.0316323168606467,"ENSOARG00000005098","ST3GAL2","14","ST3 beta-galactoside alpha-2,3-sialyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:10863]"
"ENSOARG00000005106",312.184539770955,-2.11805879294182,0.392567835379117,-5.39539565409463,6.8372718499545e-08,0.000146120030677501,"ENSOARG00000005106","COL28A1","4","collagen, type XXVIII, alpha 1 [Source:HGNC Symbol;Acc:HGNC:22442]"
