"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_gene_id","external_gene_name","chromosome_name","description"
"ENSOARG00000008443",11.9948799890987,-1.504685714971,0.348009400309114,-4.32369273253678,1.53438967936189e-05,0.0188658325709809,"ENSOARG00000008443","","17","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5PF39]"
"ENSOARG00000008660",17.1813156310961,-1.54163004275478,0.377684404153939,-4.08179428591505,4.46893445915716e-05,0.0314907885256488,"ENSOARG00000008660","ARSH","X","arylsulfatase family, member H [Source:HGNC Symbol;Acc:HGNC:32488]"
"ENSOARG00000008693",52.1113443604442,1.64759143340788,0.392796614177133,4.19451536480121,2.73455616282918e-05,0.0252167096555293,"ENSOARG00000008693","CISH","19","cytokine inducible SH2-containing protein [Source:HGNC Symbol;Acc:HGNC:1984]"
"ENSOARG00000008838",14.0401703009792,-1.69329431763889,0.365967224617059,-4.62690154674565,3.71176848121679e-06,0.00855701826238516,"ENSOARG00000008838","CNTN6","19","contactin 6 [Source:HGNC Symbol;Acc:HGNC:2176]"
"ENSOARG00000008842",45.2662248520178,-1.71498209093411,0.400049415306673,-4.2869256279738,1.81162912007425e-05,0.0198078834565096,"ENSOARG00000008842","ROS1","8","ROS proto-oncogene 1 , receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:10261]"
"ENSOARG00000009178",90.665507108691,-1.4238136277118,0.353655366977335,-4.02599185721688,5.67356521919111e-05,0.0353267955110125,"ENSOARG00000009178","CPNE4","1","copine IV [Source:HGNC Symbol;Acc:HGNC:2317]"
"ENSOARG00000009457",8.15468187999473,-1.61805130889394,0.405691348137362,-3.98838012277769,6.65260056104378e-05,0.0355616568244823,"ENSOARG00000009457","","X","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5PI79]"
"ENSOARG00000009600",217.586361164047,0.846074290850949,0.218044375641457,3.88028486569266,0.000104334195118426,0.0427443977768864,"ENSOARG00000009600","GALK1","11","galactokinase 1 [Source:HGNC Symbol;Acc:HGNC:4118]"
"ENSOARG00000009822",12509.0807343273,-1.19135053548613,0.310709372478132,-3.83429223902791,0.000125926356357057,0.0459688415270698,"ENSOARG00000009822","REV3L","8","REV3-like, polymerase (DNA directed), zeta, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9968]"
"ENSOARG00000010230",451.30791246042,-2.28024235032606,0.405027970594015,-5.62983921081265,1.80377695059802e-08,0.000166335291499397,"ENSOARG00000010230","NPVF","4","neuropeptide VF precursor [Source:HGNC Symbol;Acc:HGNC:13782]"
"ENSOARG00000010276",6.35599189568445,-1.76100067782132,0.404542740737574,-4.35306458499444,1.34247579762808e-05,0.0188658325709809,"ENSOARG00000010276","CSN1S1","6","casein alpha s1 [Source:HGNC Symbol;Acc:HGNC:2445]"
"ENSOARG00000010332",90.6541436818305,-1.61766292655033,0.392687123680744,-4.11947025761277,3.79744435498905e-05,0.0304505505387231,"ENSOARG00000010332","SH2D4B","25","SH2 domain containing 4B [Source:HGNC Symbol;Acc:HGNC:31440]"
"ENSOARG00000011052",30.876775430297,1.56144839709695,0.382987263052458,4.07702434971859,4.56157174155703e-05,0.0314907885256488,"ENSOARG00000011052","EEF1A2","13","eukaryotic translation elongation factor 1 alpha 2 [Source:HGNC Symbol;Acc:HGNC:3192]"
"ENSOARG00000012264",3725.47988522206,-1.15772500144654,0.262153225019789,-4.41621498785355,1.00444187979876e-05,0.0168408378082987,"ENSOARG00000012264","LTA4H","3","leukotriene A4 hydrolase [Source:HGNC Symbol;Acc:HGNC:6710]"
"ENSOARG00000013905",7.90642863495089,-1.43135066956665,0.374899720577754,-3.81795608532546,0.000134561870055582,0.0459688415270698,"ENSOARG00000013905","","6","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5PWT6]"
"ENSOARG00000013936",20.958457039418,-1.65488920109963,0.400828526630722,-4.12867121761585,3.64865691944135e-05,0.0304505505387231,"ENSOARG00000013936","","15","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5PWX8]"
"ENSOARG00000014019",643.03585416434,0.896164211301843,0.236090007131608,3.79585829230916,0.000147133529073472,0.0476067311702113,"ENSOARG00000014019","EMC10","14","ER membrane protein complex subunit 10 [Source:HGNC Symbol;Acc:HGNC:27609]"
"ENSOARG00000014283",55.4866820930959,-1.58701879610889,0.382358844139524,-4.15060046454629,3.31604174529708e-05,0.0291227418611972,"ENSOARG00000014283","","3","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5PXZ8]"
"ENSOARG00000014514",84.0324976671559,-1.46044874725969,0.368874197015074,-3.95920549357375,7.51995128859084e-05,0.0355616568244823,"ENSOARG00000014514","DNAH7","2","dynein, axonemal, heavy chain 7 [Source:HGNC Symbol;Acc:HGNC:18661]"
"ENSOARG00000014616",589.341933423727,-0.782248148753596,0.204752792348782,-3.82045167628821,0.000133207503483759,0.0459688415270698,"ENSOARG00000014616","THAP2","3","THAP domain containing, apoptosis associated protein 2 [Source:HGNC Symbol;Acc:HGNC:20854]"
"ENSOARG00000014731",552.600615380708,-1.18297080249227,0.305305491475617,-3.87471183952401,0.000106750944861386,0.0427443977768864,"ENSOARG00000014731","DDX58","2","DEAD (Asp-Glu-Ala-Asp) box polypeptide 58 [Source:HGNC Symbol;Acc:HGNC:19102]"
"ENSOARG00000014745",23.0572666554714,-1.70711682506179,0.40284966388779,-4.23760270416234,2.2591908417305e-05,0.0219296087863345,"ENSOARG00000014745","PAPPA2","12","pappalysin 2 [Source:HGNC Symbol;Acc:HGNC:14615]"
"ENSOARG00000014856",218.183752545843,-1.56428276335842,0.40418359630236,-3.87022822714511,0.000108733512171607,0.0427443977768864,"ENSOARG00000014856","","1","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5PZP6]"
"ENSOARG00000015190",28.7409836500247,-1.5348961257447,0.401882127520479,-3.81926943408669,0.00013384750175331,0.0459688415270698,"ENSOARG00000015190","","2","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5Q0R2]"
"ENSOARG00000015547",65.9682861417803,-1.44838129522264,0.379366243294817,-3.81789713982816,0.000134594016291372,0.0459688415270698,"ENSOARG00000015547","SEC16B","12","SEC16 homolog B, endoplasmic reticulum export factor [Source:HGNC Symbol;Acc:HGNC:30301]"
"ENSOARG00000016372",122.434157318383,-1.28014419951205,0.328522085976065,-3.89667621800415,9.75218567831954e-05,0.0418278047593598,"ENSOARG00000016372","ART3","6","ADP-ribosyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:725]"
"ENSOARG00000016859",24.251730628332,-1.87085540314916,0.397245105050483,-4.70957446514389,2.48234510792895e-06,0.00654027011793337,"ENSOARG00000016859","AXDND1","12","axonemal dynein light chain domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26564]"
"ENSOARG00000016979",22.1147716251978,-2.05220940687974,0.385518076798334,-5.32325079000965,1.01929063016353e-07,0.000535191448033208,"ENSOARG00000016979","SLC6A14","X","solute carrier family 6 (amino acid transporter), member 14 [Source:HGNC Symbol;Acc:HGNC:11047]"
"ENSOARG00000017163",10.3902205358801,-1.61976063328071,0.404648062537272,-4.00288740572313,6.25740863088722e-05,0.0355616568244823,"ENSOARG00000017163","","3",""
"ENSOARG00000017187",12.7646609589511,1.50463928197076,0.396231280902095,3.7973763165421,0.000146235700943691,0.0476067311702113,"ENSOARG00000017187","KRT7","3","keratin 7, type II [Source:HGNC Symbol;Acc:HGNC:6445]"
"ENSOARG00000017203",15.404491022735,-1.74560065424506,0.403668541303471,-4.3243415714497,1.52988101275982e-05,0.0188658325709809,"ENSOARG00000017203","ALS2CR11","2","amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 11 [Source:HGNC Symbol;Acc:HGNC:14438]"
"ENSOARG00000017975",7.21610404209154,-1.513198212561,0.382970687686323,-3.95121157105477,7.77565449020122e-05,0.0358515989406953,"ENSOARG00000017975","IL1RAPL1","X","interleukin 1 receptor accessory protein-like 1 [Source:HGNC Symbol;Acc:HGNC:5996]"
"ENSOARG00000018281",161.837856704355,-1.39355457306676,0.342013572948141,-4.07455926691558,4.61015718805247e-05,0.0314907885256488,"ENSOARG00000018281","IMPG2","1","interphotoreceptor matrix proteoglycan 2 [Source:HGNC Symbol;Acc:HGNC:18362]"
"ENSOARG00000018549",269.613801592381,-1.4800337258081,0.384392119611245,-3.85032275714946,0.000117962270852035,0.0453245450275851,"ENSOARG00000018549","","24","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5QB17]"
"ENSOARG00000018612",330.915306499289,-1.20903678897605,0.320177453943013,-3.77614592809911,0.000159273700073544,0.0495120728702534,"ENSOARG00000018612","NXPE3","1","neurexophilin and PC-esterase domain family, member 3 [Source:HGNC Symbol;Acc:HGNC:28238]"
"ENSOARG00000019235",327.618425996042,0.732056596431888,0.191212796049958,3.82849166768434,0.0001289309951967,0.0459688415270698,"ENSOARG00000019235","MID1IP1","X","MID1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:20715]"
"ENSOARG00000019829",1400.288238895,-0.56789345413435,0.142060369521032,-3.99755016862935,6.40014293179993e-05,0.0355616568244823,"ENSOARG00000019829","FGFR1OP2","3","FGFR1 oncogene partner 2 [Source:HGNC Symbol;Acc:HGNC:23098]"
"ENSOARG00000020194",128.040843589815,-1.76836278474013,0.397765934285755,-4.445737134115,8.7591000306864e-06,0.0161544081865949,"ENSOARG00000020194","MAB21L3","1","mab-21-like 3 (C. elegans) [Source:HGNC Symbol;Acc:HGNC:26787]"
"ENSOARG00000020431",211.683412840991,-1.34355730169304,0.352458845001543,-3.81195512822826,0.000137871909464713,0.0462322113865035,"ENSOARG00000020431","REG4","1","regenerating islet-derived family, member 4 [Source:HGNC Symbol;Acc:HGNC:22977]"
"ENSOARG00000020481",9.0026632854937,-1.56822373573667,0.405247845051031,-3.86978920403435,0.000108929496042599,0.0427443977768864,"ENSOARG00000020481","TPRG1","1","tumor protein p63 regulated 1 [Source:HGNC Symbol;Acc:HGNC:24759]"
"ENSOARG00000023487",8.22339600943678,-1.61385751349054,0.401930576908489,-4.01526434217513,5.93792040796719e-05,0.0353267955110125,"ENSOARG00000023487","U6","23","U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]"
"ENSOARG00000024669",1.78876133325622,-1.52386805758097,0.348815432980181,-4.36869448281423,1.24991479160264e-05,0.0188658325709809,"ENSOARG00000024669","U5","13","U5 spliceosomal RNA [Source:RFAM;Acc:RF00020]"
"ENSOARG00000024786",0.690570273523229,-1.06582613704809,0.282462194252045,-3.77334085317284,0.000161075983962219,0.0495120728702534,"ENSOARG00000024786","U6atac","4","U6atac minor spliceosomal RNA [Source:RFAM;Acc:RF00619]"
"ENSOARG00000025783",4.57333903119051,-1.53262840508477,0.405990073380103,-3.77503910951504,0.000159982561605856,0.0495120728702534,"ENSOARG00000025783","","2",""
"ENSOARG00000025788",3.64872233845705,-1.63377671674187,0.384911377891221,-4.24455292980086,2.19029664810427e-05,0.0219296087863345,"ENSOARG00000025788","","2",""
"ENSOARG00000026516",1.78152060520503,-1.33898710901232,0.336435458692634,-3.97992266990981,6.89376892960569e-05,0.0355616568244823,"ENSOARG00000026516","","9",""
